date,open,high,low,close,volume,full_text,news_count
2021-11-17,760.9,771.95,756.3,759.65,11628488,"Real capex will revive in 9-12 months, says Axis Bank CEO Chaudhry had pivoted the bank toward a better quality franchise and the bank would soon catch up with the NIMs and RoAs reported by the likes of ICICI Bank and HDFC Bank. Real capex will revive in 9-12 months. says Axis Bank CEO Amitabh Chaudhry Chaudhry had pivoted the bank toward a better quality franchise and the bank would soon catch up with the NIMs and RoAs reported by the likes of ICICI Bank and HDFC Bank. Sensex Drops Over 200 Points. HDFC Top Loser, Followed By Axis Bank, Kotak Bank, More Equity benchmark Sensex fell over 200 points in early trade on Wednesday tracking losses in index majors Reliance Industries, HDFC twins and ICICI Bank. Sensex, Nifty likely to open lower amid mixed global cues Benchmark indices ended lower in a volatile trading session on Tuesday, tracking losses in index majors Reliance Industries, ICICI Bank and SBI amid a mixed trend in global markets.",4
2021-11-18,764.9,767.5,756.4,761.2,20580480,,0
2021-11-22,768.3,770.45,740.25,756.35,20321087,"We are constantly investing in digital platforms: Nirmal Jain, IIFL Group We have partnered with fintechs for co-lending, tied up with Central Bank, ICICI Bank and DCB Bank, gone for whatsapp loans for MSMEs among other things, says Nirmal Jain, Chairman, IIFL Group.",1
2021-11-23,740.95,757.95,731.2,753.0,24825507,"Sensex tanks over 700 points; Nifty tests 17,300 Infosys, ICICI Bank and Reliance Industries top the losers chart Sensex tanks over 700 points in early trade; Nifty tests 17,300 Infosys, the top loser in the Sensex pack, shed around 2%, followed by ICICI Bank, HUL, Bajaj Auto, Reliance Industries and TCS. Sensex Tanks Over 700 Points. Infosys Top Loser, Followed By ICICI Bank, HUL, More After touching a low of 57,718.34 in the opening session, the 30-share index pared some losses to trade 264.20 points or 0.45 per cent lower at 58,201.69. ICICI Bank launches online platform to help Indian exporters The objective of this initiative is to increase efficiency and productivity of exporters and importers decongesting the time-taking physical procedures. ICICI Bank launches new platform for exporters, importers to offer digital banking, VAS services Trade, imports and exports for MSMEs: Among value-added services, incorporation of trade business, access to global trade database of nearly 15 million buyers and sellers in 181 countries, verification reports of potential customers through credit bureaus, and more would be available for exporters a… ICICI Bank launches online platform ‘Trade Emerge’, for exporters, importers ICICI Bank launches online platform ‘Trade Emerge’, for exporters, importers ICICI Bank launches new online platform for exporters and importers The service is called Trade Emerge ICICI Bank announces value-added digital service for importers, exporters ‘Trade Emerge’ will give clients access to a global trade database of nearly 15 million buyers and sellers across 181 countries. ICICI Bank aims to grow Exim Trade transaction market share as exports rise ICICI Bank has improved its market share in Exim trade transactions this fiscal and aims to grow it further as the exports from the country rise, a senior official said ICICI Bank allots over 5.94 lakh equity shares under ESOS; Stock drags The current market cap of the company is Rs5,22,509.45cr. ICICI Bank launches ‘Trade Emerge’, a platform for Indian exporters, importers The company said in a statement that the platform will make cross border trade hassle-free, expeditious and convenient. Share Market Updates: Sensex tanks over 400 points, Nifty below 17,300; RIL slips 2% ICICI Bank was the top loser in the Sensex pack, shedding over 2 per cent, followed by Infosys, Tech Mahindra, Reliance Industries, HCL Tech and Bajaj Auto. ICICI Bank unveils Trade Emerge portal for exim trade ICICI Bank has unveiled Trade Emerge, an online platform to offer digital banking and value-added services to exporters and importers across India. The initiative is aimed at making cross border trade",13
2021-11-24,750.25,772.25,746.7,758.0,22994691,"Morning Scan: Jio’s Expected Tariff Hike; ICICI Bank’s New Trading Platform & More Morning Scan: Jio’s Expected Tariff Hike; ICICI Bank’s New Trading Platform & More Here Is What ICICI Banks’ Newly Launched ‘Trade Emerge’ Platform Is All About ICICI Bank unveils Trade Emerge platform. It will offer digital banking and value-added services apart from aiming to make cross border trade hassle-free, expeditious and convenient. ICICI Bank launches online platform ‘Trade Emerge’ for Indian exporters and importers First bank in India to offer end-to-end digital banking and value-added services on a single platform. Market Roundup : Sensex falls by 323 points, Nifty ends at 17,415; check top winners and losers here The top BSE gainers were Kotak Bank, NTPC, ICICI Bank, Bajaj Finance and Power Grid. The top losers were Maruti, Infosys, ITC, Reliance and L&T Sensex rises over 200 points, Nifty nears 17,600; banking, energy shares top gainers NTPC, ICICI Bank, Bajaj Financeand Power Grid were among the top Sensex gainers, rising up to 2.43% in the afternoon session. ICICI Bank raises Rs 3,595 cr via infrastructure bonds, sold to pension funds, insurers LIC Pension Funds, SBI Pension Funds and SBI Life Insurance are said to have subscribed to the papers among others. The securities offered 6.67 per cent with seven-year maturity, market sources told ET. The interest rate offered was on expected lines.",6
2021-11-25,754.9,754.95,745.3,752.6,17681905,"Bank Nifty under pressure, index slumps over 150 pts amid broad-based selloff; ICICI Bank, IndusInd, AU Small top bears The index has hovered between an intraday high and low of 37,475.65 and 37,118.40 respectively. Stocks in the news: RIL, Dixon Tech, ICICI Bank, Tata Steel, Coal India and Siemens RIL board decided to implement a ‘Scheme of Arrangement’ to transfer the ‘Gasification’ undertaking into a wholly-owned subsidiary. After trading higher, Sensex drops over 100 pts; Nifty slips below 17,400 ICICI bank was the top loser in the Sensex pack, shedding around 2 per cent, followed by NTPC, Bajaj Finserv, HUL, Asian Paints, ITC and HDFC. Sensex Drops Over 100 Points. ICICI Bank Top Loser, Followed By NTPC, ITC, More Sensex plunges over 100 points. Despite starting slightly higher, the 30-share index turned red to trade 125.54 points or 0.22 per cent lower at 58,215.45. Similarly, the Nifty was trading 30.15 points or 0.17 per cent down at 17,384.90. Sensex drops over 100 points; Nifty slips below 17,400 ICICI bank was the top loser in the Sensex pack, shedding around 2%, followed by NTPC, Bajaj Finserv, HUL, Asian Paints, ITC and HDFC Stock market update: Stocks that hit 52-week lows on NSE Indian Oil Corp., Shree Cements, ICICI Bank, Hindalco and NTPC were among the top losers on NSE. Markets trade cautiously; Sensex near 58,400, Nifty 50 around 17,420; Reliance Industries soars 2%; ICICI Bank, NTPC, IndusInd top bears Banking and financial stocks logged selling pressure, while IT stocks outperformed. Stock market update: Stocks that hit 52-week lows on NSE in today’s trade Indian Oil Corp., Britannia, Maruti Suzuki, ICICI Bank and IndusInd Bank were among the top losers on NSE in today’s trade. Share Market Updates: Sensex slips over 90 points, Nifty below 17,400; ICICI Bank, HDFC Bank top losers At 9:16 hours, Sensex declined 94.5 points to 58,246.46 and Nifty slipped 18 points to 17,396.50.",9
2021-11-26,739.0,742.05,718.6,719.1,18929118,"Bank Nifty in a bloodbath with all stocks in free fall, index sheds 1,100 pts; HDFC Bank, SBI, IndusInd, Kotak, ICICI Bank dive steeply Bank Nifty has nosedived by more than 1,210 points so far today with heavyweight stocks witnessing a steep selloff. Bank latest fixed deposit (FD) rates: HDFC Bank vs SBI vs Axis Bank vs ICICI Bank Axis Bank, SBI, HDFC Bank, and ICICI Bank are currently offering the following FD interest rates: Share Market Updates: Sensex tanks over 700 points, Nifty below 17,400; HDFC slips 2% HDFC was the top loser in the Sensex pack, shedding over 2 per cent, followed by Kotak Mahindra Bank, Maruti Suzuki, Bajaj Finance, Bajaj Finserv and ICICI Bank.",3
2021-11-29,726.75,727.75,710.5,718.0,15796678,"ICICI Bank allots long term bonds worth Rs3,595cr on private placement The bonds are redeemable at the end of 7 years (redemption date being November 26, 2028). ‘Stock benchmarks may fall 5-10% from current levels’ According to the majority of market participants in a poll conducted by ET over the weekend. Investors must consider deploying cash in potential winners amid this weakness, they said. ICICI Bank, L&T, HCL Tech, Reliance and Infosys are among their top picks. ICICI Bank’s B Prasanna sees repo rate hike in Q1 of FY23 “Headline CPI has moderated in recent months but core inflation remains sticky. Moreover, the elevated wedge between WPI and CPI suggests that the pass through of higher producer prices is still underway and to that extent there is an upward bias to consumer prices,” Prasanna said in an interview to… Fitch affirms ICICI Bank’s issuer default rating at ‘BB+’; outlook negative The rating agency assigned ICICI Bank a Government Support Rating (GSR) of ‘bb+’ as well",4
2021-11-30,716.75,732.3,711.1,712.0,23856133,"Morning Watch: RedBus Partners with IRCTC, ICICI Bank ‘Negative’ Outlook & More Morning Watch: RedBus Partners with IRCTC, ICICI Bank ‘Negative’ Outlook & More ICICI Bank, HDFC, Tata Motors among top stock ideas from Jefferies; expect around 30% returns Global brokerage and research firm Jefferies has picked ICICI Bank, HDFC, and Tata Motors as some of the stocks that may gain 30% or more. Fitch affirms ICICI Bank rating with negative outlook The negative outlook comes despite the agency recently revising upwards the operating environment outlook of domestic banks to stable from negative, citing better than expected recovery in business and economic activity following the COVID-19 second wave. Fitch Affirms ICICI Bank Rating With Negative Outlook. Should You Buy? Fitch Ratings downgraded ICICI Bank’s ratings to negative. It comes despite the agency recently revising upwards the operating environment outlook of domestic banks to stable from negative, citing better than expected recovery in business. Top business news of the day | Govt’s excise mop-up from fuel doubles; FMCG consumption slips in July-Sep; Fitch affirms ICICI Bank rating with negative outlook, and more Top news of the day from the world of business, finance and economy McNally Sayaji: NCLAT dismisses Kotak Mahindra Bank’s appeal to set aside insolvency proceedings order The Kolkata bench of the National Company Law Tribunal (NCLT) had admitted ICICI Bank’s application under Section 7 of the IBC for initiating the Corporate Insolvency Resolution Process (CIRP) against MESL for a default.",6
2021-12-01,716.4,732.75,715.0,727.0,15011306,"ICICI Bank, Yes Bank, Zomato, Shriram Group, and Auto firms among stocks in focus today Technical analysts believe there is potential for more downside while adding that the Nifty index could see 16500-16300 soon. Axis Bank trades at 30% discount to ICICI. Analysts see up to 64% upside CLSA said its apples-to-apples analysis showed that before the corporate credit cycle (before FY16), ICICI Bank performed below its franchise strength and Axis Bank was punching above its weight. ICICI Bank revises Fixed Deposit interest rates --Check out the complete table for new FD rates here ICICI Bank gives interest rates ranging from 2.5% to 5.50% on deposits between 7 days to 10 years of maturity. These rates are applicable from 16 November 2021. NCLAT rejects Kotak Bank’s plea to set aside insolvency proceedings against MSEL A two-member NCLAT bench upheld the orders of the Kolkata bench of the National Company Law Tribunal (NCLT), which had on February 11, 2021, admitted a plea by ICICI Bank and directed to initiate insolvency proceedings against MSEL.",4
2021-12-02,724.6,727.1,715.2,723.3,21766243,"Stock market update: Stocks that hit 52-week lows on NSE ICICI Bank, L&T, Axis Bank, Hindalco and Tata Steel were among the top losers on NSE. Stock market update: Stocks that hit 52-week lows on NSE in today’s trade Cipla, ICICI Bank, Axis Bank, UltraTech Cem. and Tata Consumer were among the top losers on NSE in today’s trade.",2
2021-12-03,720.5,729.5,715.1,717.15,20013211,"Credit card spend crosses Rs 1 trillion first time in a month: RBI Among major credit card players, ICICI Bank has been the most aggressive Sensex surges over 260 points in early trade; Nifty above 17,470 Infosys was the top gainer in the Sensex pack, rising 1.86%, followed by L&T, Axis Bank, NTPC, ICICI Bank, Kotak Bank, M&M and HDFC Buy ICICI Bank, target price Rs 975: Axis Securities ICICI Bank Ltd. key Products/Revenue Segments include Interest & Discount on Advances & Bills, Income From Investment, Interest and Interest On Balances with RBI and Other Inter-Bank Funds for the year ending 31-Mar-2021. ICICI Bank customers alert! Service charge on savings a/c, ATM Transaction Charges to be hiked from January 01, check new rates here Check out the new rates on ICICI Bank’s Service and ATM Transaction charges from January 01. SBI vs HDFC Bank vs ICICI Bank latest fixed deposit (FD) rates: Check out the comparison ICICI Bank and HDFC bank have recently announced the hike in interest rates on Fixed Deposits, while that of the State Bank of India has been prevailing since January this year. HDFC Bank vs ICICI Bank vs SBI FD rates: Check who is offering highest interest rate Who among these three leading banks are offering the highest rates for FD with amounts below Rs 2 crore? Read on to find out. Share Market Updates: Sensex gains 200 points, Nifty above 17,450; L&T, Infosys top gainers L&T was the top gainer in the Sensex pack, advancing over 2 per cent, followed by Infosys, Axis Bank, NTPC, Tata Steel, ICICI Bank, Kotak Mahindra Bank and IndusInd Bank. ICICI Bank allots over 9.44 lakh equity shares under ESOS; Stock gains Recently, ICICI Bank has also revised its fixed deposit rates.",8
2021-12-06,719.0,726.8,707.5,708.9,20029440,"ICICI Bank bets big on digital banking, tech initiatives ICICI Bank’s mobile app is showing robust acceptance across customers Buy ICICI Bank, target price Rs 890: HDFC Securities ICICI Bank Ltd., incorporated in the year 1994, is a banking company (having a market cap of Rs 497890.64 Crore). ICICI Bank Gets A Thumbs Up From Global Brokerages, May Fetch Up To 53% Return. Here’s Why CLSA has maintained buy on the stock with target at Rs 1,100 per share, an upside of 53 percent from current market price while Nomura has also maintained buy call on the stock with target at Rs 910 per share, an upside of 27 percent from the current level. Nifty Can Correct 1,000 Points Till Budget, Says Sandeep Bhatia Of Macquarie Group Macquarie Group remains cautious on Paytm on the back of frothy valuations but likes Asian Paints, ICICI Bank, Bharti Airtel among others Buy ICICI Bank; Target Of Rs 950: Emkay Global Financial Emkay Global Financial bullish on ICICI Bank has recommended buy rating on the stock with a target price of Rs 950 in its research report dated December 05, 2021. Buy ICICI Bank; Target Of Rs 1000: Motilal Oswal Motilal Oswal is bullish on ICICI Bank recommended buy rating on the stock with a target price of Rs 1000 in its research report dated December 05, 2021. Buy ICICI Bank; Target Of Rs 890: Edelweiss Securities Edelweiss Securities is bullish on ICICI Bank has recommended buy rating on the stock with a target price of Rs 890 in its research report dated December 05, 2021. OnePlus Nord 2 available with up to Rs 3,000 instant discount in India, here is how the deal works OnePlus Nord is currently available with up to Rs. 3,000 instant discount to ICICI Bank customers. It comes in three different RAM variants of 6GB, 8GB, and 12GB.",8
2021-12-07,717.0,740.95,712.0,734.8,30443214,"Analysts Bullish on ICICI Bank; Stock Surges Almost 4% on Tuesday Analysts Bullish on ICICI Bank; Stock Surges Almost 4% on Tuesday Broker’s call: ICICI Bank (Buy) IDBI CapitalICICI Bank (Buy)Target: ₹945CMP: ₹710.05We attended virtual Analyst Day hosted by ICICI Bank which showcased the digital strategy of each business segment and data analytics are the key dr KR Choksey Bullish On These 6 Stocks For Upside Of 12-37% ICICI Bank, UltraTech Cement, State Bank of India, UltraTech Cement, Devyani International and Dr Reddy’s Laboratories are among the top six picks for the month of December 2021 with an upside of 12-37 percent. The big bank outperformer? Analysts sees upto 54% upside for ICICI Bank In a recently concluded Analyst Day event, ICICI Banks management showcased its industry-first digital offerings for retail and SME/corporate customers, reinforcing its journey to become a full-scale “BankTech” from a traditional bank. The big bank outperformer? Analysts see upto 54% upside for ICICI Bank In a recently concluded Analyst Day event, ICICI Banks management showcased its industry-first digital offerings for retail and SME/corporate customers, reinforcing its journey to become a full-scale “BankTech” from a traditional bank. 5 reasons why analysts think ICICI Bank could be the next sector leader Valuation of the standalone bank is currently at 25-30 per cent discount to HDFC Bank ICICI Bank offers instant overdraft facility to sellers registered on Flipkart Customers of any bank can avail of ODs from ICICI Bank if they are registered as sellers with Flipkart Sensex advances 887 points to settle at 57,634; Nifty rises 264 points to close at 17,177 Tata Steel was the top gainer in the Sensex pack, advancing nearly 4 per cent, followed by Axis Bank, ICICI Bank, Kotak Bank, SBI and Bajaj Finance. Taking Stock | Sensex Zooms 887 Points, Nifty Above 17,150; All Eyes On RBI Policy Outcome Hindalco Industries, Tata Steel, Axis Bank, ICICI Bank and Tata Motors were among the top Nifty gainers. Losers included Cipla, Britannia Industries, Divis Labs, IOC and Asian Paints Share Market Updates: Sensex zooms 1000 points, Nifty above 17,150; banking stocks shine Kotak Mahindra Bank, ICICI Bank, Axis Bank, and Tata Steel were among the top Sensex gainers, rising up to 3 per cent in afternoon trade. Market Roundup : Sensex rises by 886 points, Nifty ends at 17,176; check top winners and losers here The top gainers were Tata Steel, Axis Bank, ICICI Bank, Kotak Bank and SBI. Asian Paints was the only company to end in red",11
2021-12-08,747.9,758.8,744.1,753.55,33101928,"ICICI Bank is right on tech focus, but will it translate to earnings? Some brokerages have backed the bank’s renewed digital thrust and maintained their positive stance on the stock Bank Nifty soars over 650 pts as streets welcome RBI policy outcome; ICICI Bank top bull; SBI, HDFC Bank, IndusInd, AU Small rally too Except for Kotak Bank, all the other stocks listed on the index rallied. Sensex zooms over 700 points in early trade; Nifty tops 17,350 HCL Tech was the top gainer in the Sensex pack, rising over 2 per cent, followed by Infosys, Bharti Airtel, Tech Mahindra, L&T, Reliance Industries and ICICI Bank. ICICI Bank offers instant overdraft facility to sellers registered on Flipkart Customers of any bank can avail of ODs from ICICI Bank if they are registered as sellers with Flipkart. Rate sensitive sector indices gain upto 2% as RBI keeps repo rate unchanged Among individual stocks, Bajaj Finance, Mahindra & Mahindra Financial Services, ICICI Bank and State Bank of India (SBI) logged smart gains",5
2021-12-09,759.05,763.0,748.4,754.3,15939460,"Bank Nifty under pressure after RBI policy; Heavyweight HDFC Bank, Kotak Bank top bears; AU Small, ICICI Bank rally The Bank Nifty was dragged heavily by heavyweights HDFC Bank and Kotak Bank offsetting gains of the majority of banking stocks listed on the index. ICICI Bank Ltd up for third straight session ICICI Bank Ltd is quoting at Rs 761.2, up 1.04% on the day as on 12:54 IST on the NSE. The stock is up 50.15% in last one year as compared to a 29.92% spurt in NIFTY and a 21.84% spurt in the Nifty Bank index. SBI vs HDFC Bank Vs ICICI Bank: Interest rates of special senior citizen FDs These FD schemes were launched by banks to provide higher interest rates to senior citizens amid the falling interest rate scenario as these are the people most dependent on the interest earned from FDs for regular income.",3
2021-12-10,756.5,759.8,751.05,757.35,7582647,,0
2021-12-13,763.0,769.7,752.5,754.85,16790193,"Sensex jumps over 350 points in early trade; Nifty tops 17,600 Equity benchmark Sensex surged over 350 points in early trade on Monday, tracking gains in index majors ICICI Bank, HDFC twins and Axis Bank amid a positive trend in global markets. The 30-share index Banks, NBFCs set to reverse underperformance in 2022, say analysts Jefferies is bullish on HDFC Bank, ICICI Bank, SBI, and HDFC. ICICI Bank Ltd spurts 0.11%, up for five straight sessions ICICI Bank Ltd is quoting at Rs 758.85, up 0.11% on the day as on 12:49 IST on the NSE. The stock is up 44.32% in last one year as compared to a 28.49% gain in NIFTY and a 20.73% gain in the Nifty Bank. Nifty December 2021 futures trade at premium; India VIX spurts 3% Reliance Industries (RIL), Axis Bank and ICICI Bank most active in futures segment. Share Market Updates: Sensex gains over 350 points, Nifty above 17,600; Power Grid, Axis Bank top gainers Power Grid was the top gainer in the Sensex pack, advancing over 2 per cent, followed by Axis Bank, Tata Steel, ICICI Bank and Dr Reddy’s. Bank Nifty rallies as heavyweights lift the performance, index tops 330 pts; Axis Bank, ICICI Bank, AU Small, Bandhan top bulls The index has hovered between an intraday high and low of 37,581.05 and 37,286.25 respectively. Except for IDFC First Bank, all stocks listed on the index were in the fast lane.",6
2021-12-14,751.05,764.35,746.3,757.8,17416074,"ICICI Bank scraps bell curve assessment: Hikes standardised, no more targets based on individual performance Hikes and bonuses will now be linked directly to the bank’s performance, meaning increases for most staff will be identical and will be directly related to its profitability, two people familiar with the development said. The HR policy restructuring is an extension of its vision under chief executiv… ICICI Bank scraps bell curve assessment: Hikes standardised, no more targets based on individual performance Hikes and bonuses will now be linked directly to the bank’s performance, meaning increases for most staff will be identical and will be directly related to its profitability, two people familiar with the development said. The HR policy restructuring is an extension of its vision under chief executiv… SBI vs HDFC Bank vs ICICI Bank vs Axis Bank latest fixed deposit (FD) rates 2021: Check out the comparison ICICI Bank and HDFC bank have recently announced the hike in interest rates on Fixed Deposits, while that of the State Bank of India has been prevailing since January this year and Axis Bank since November. ICICI Bank allots over 3.62 lakh equity shares under ESOS; Stock gains Recently, the Bank offered instant overdraft facility to sellers registered on Flipkart. Markets crack on weak global cues; Sensex slips over 350 points; Nifty below 17,300 Infosys, Reliance Industries, HDFC, HDFC Bank, Tata Consultancy Services and ICICI Bank were among the top drags on the Sensex.",5
2021-12-15,757.6,759.5,750.9,752.0,7330026,"ICICI Bank fully redeems outstanding notes of nearly $10.39M issued under Global Medium Term Note Programme The full redemption was carried on December 13, 2021. RBI slaps Rs 1.8 crore penalty on PNB, Rs 30 lakh on ICICI Bank For ICICI Bank, the penalty has been imposed for non-compliance with certain directions issued by the central bank on levy of penal charges on non-maintenance of minimum balance in savings bank accounts. RBI imposes monetary penalty on ICICI Bank, PNB. Read here RBI has slapped ₹30 lakh fine on ICICI and ₹1.80 crore penalty on PNB RBI fines ICICI Bank Rs 30 lakh and PNB Rs 1.8 cr for non-compliance RBI found non-compliance on part of ICICI Bank with directions related to levy of charges for non-maintenance of minimum balance in saving accounts RBI imposes penalty on PNB, ICICI Bank In the case of the ICICI Bank, the RBI said the statutory inspection for supervisory evaluation of the bank was conducted by it with reference to its financial position as of March 31, 2019. RBI imposes monetary penalty of Rs 1.80 crore on Punjab National Bank Reserve Bank of India on Wednesday announced monetary penalty on ICICI Bank, Punjab National Bank RBI slaps penalty on PNB & ICICI Bank for deficiencies in regulatory compliance In both cases, penalties were based on deficiencies in regulatory compliance and were not intended to pronounce upon the validity of any transaction or agreement entered into by the banks with their respective customers, the RBI mentioned. RBI imposes monetary penalty of Rs 30 lakh on ICICI Bank and Rs 1.8 crore on PNB ​​ The Central Bank has imposed a monetary penalty of Rs 1.8 crore on Punjab National Bank and Rs 30 lakh on ICICI Bank. The penalty on PNB has been imposed for contravention of sub-section (2) of section 19 of the Banking Regulation Act, 1949 (the Act). RBI Imposes Penalties On ICICI Bank, Punjab National Bank The Reserve Bank of India has imposed penalties on ICICI Bank and Punjab National Bank for violating its norms.",9
2021-12-16,757.9,757.9,738.95,742.0,14049227,"Here’s Why RBI Charged Fines Worth Upto Rs 1.8 Crore on ICICI Bank and PNB Here’s Why RBI Charged Fines Worth Upto Rs 1.8 Crore on ICICI Bank and PNB Morning Watch Stocks for Dec 16: Tata Steel Ratings Upgrades, ICICI Bank & More Morning Watch Stocks for Dec 16: Tata Steel Ratings Upgrades, ICICI Bank & More RBI levies monetary penalty of Rs30 lakh on ICICI Bank for non-compliance in minimum balance of saving accounts ICICI Bank said that RBI has held that the levy of charges for non-maintenance of MAB was not directly proportionate to the extent of the shortfall observed in the required MAB and actual balance maintained. Buzzing Stocks: RIL, ICICI Bank, Adani Ports, Wipro And Other Stocks In News Today Stocks In the News: Check out the companies making the biggest headlines before the opening bell. Stocks to Watch: ICICI Bank, PNB, Yes Bank, Dish TV, Sun Pharma, auto shares Foreign institutional investors (FIIs) net sold shares worth ₹3,407.04 crore, while domestic institutional investors (DIIs) net bought shares worth ₹1,553.01 crore in the Indian equity market on Wednesday These 12 Stocks Can Deliver Profitable Gains In Today’s Trading Session Stocks such as ICICI Bank and Vodafone can be in profit. Nifty 50 lost 103 points and closed at 17,221 whereas BSE Sensex shed 329 points and closed at 57,788 levels. The current market pattern signals a possibility of some more weakness. ICICI Bank, Punjab National Bank decline after RBI imposes monetary penalty Shares of ICICI Bank and Punjab National Bank edged lower in trade today after the Reserve Bank of India imposed a monetary penalty on the two lenders for non-compliance with certain regulations. Nifty December 2021 futures trade at premium; India VIX tumbles 8% Reliance Industries (RIL), Infosys and ICICI Bank most active in futures segment. Gainers & Losers: 10 Stocks That Moved The Most On December 16 Bajaj Finance, Infosys, BPCL, Titan Company and Reliance Industries were among the top Nifty gainers. Losers included Hindalco Industries, Cipla, Maruti Suzuki, ICICI Bank and Hero MotoCorp. Stock market update: Stocks that hit 52-week lows on NSE in today’s trade Hindalco, Cipla, Maruti Suzuki, ICICI Bank and Hero MotoCorp were among the top losers on NSE in today’s trade. Stocks in news: ICICI Bank, Tata Steel, TVS Motor, Cipla and more Stocks in news: ICICI Bank, PNB, Tata Steel, TVS Motor, Cipla, Prestige Estates and more Taking Stock | Market Gains For Second Day; Sensex Surges 777 Points; Nifty Reclaims 17,400 Adani Ports, HDFC, Power Grid Corp, Tata Steel and Sun Pharma were among the major Nifty gainers. The losers included ICICI Bank, Cipla and Axis Bank",12
2021-12-17,742.0,742.0,726.05,729.0,13184843,"Buzzing Stocks: TVS Motor, Indiabulls Housing Finance, ICICI Bank And Other Stocks In News Today Stocks In News: Check out the companies making the biggest headlines before the opening bell. ICICI Bank, TVS Motor, Persistent Systems in spotlight ICICI Bank has fully redeemed the outstanding notes for a total sum of JPY 10,034,050,000.00 (consisting of principal amount of JPY 10,000,000,000.00 and aggregate accrued amount of interest of JPY 33,900,000.00 from the last interest payment date ICICI Bank allots bonds aggregating Rs 5000 cr On private placement basis ICICI Bank raises Rs 5,000 cr debt capital by issuing bonds The board of directors of the bank had in April this year approved to raise funds by issuing debt securities. ICICI Bank raises Rs 5,000 crore debt capital by issuing bonds The board of directors of the bank had in April this year approved to raise funds by issuing debt securities ICICI Bank Raises Rs 5,000 Crore By Issuing Bonds The private sector lender said that the bonds are redeemable at the end of 10 years (redemption date December 17, 2031). ICICI Bank raises Rs 5,000 cr by issuing bonds “Pursuant to the same, the bank has allotted 50,000 senior unsecured redeemable long term bonds in the nature of debentures aggregating to Rs 5,000 crore on private placement basis,” ICICI Bank said in a regulatory filing.",7
2021-12-20,718.1,720.2,698.2,709.95,16164549,"Stocks in news: Zomato, ITC, ICICI Bank, Bharti Airtel and more Stocks in news: RBL Bank, Indiabulls Real Estate, Cipla, Zomato, NHPC, Shriram Properties, ITC , ICICI Bank, Bharti Airtel and more Bloody Monday! Bank Nifty in free fall, index dips 1,280 pts; All stocks slip from 3-9%; HDFC Bank, Kotak, Axis Bank, SBI, IndusInd, ICICI Bank drag mood All stocks listed on Bank Nifty were in a free fall with a downside ranging from 3-9%. The index has touched an intraday high and low of 35,231.10 and 34,237.50 respectively.",2
2021-12-21,720.0,728.95,716.15,721.0,14433768,"RIL’s weightage could rise in Sensex; ICICI Bank, HDFC twins, Infosys, TCS could see decline Reliance Industries weightage in the S&P BSE Sensex may increase by 0.68 per cent to 12.5 per cent. TCS and Infosys, the two largest domestic IT companies, may see reductions of 0.05 per cent and 0.08 per cent in the index to 5.8 per cent and 10.4 per cent respectively. 4 stocks to buy when market is down 10-15% “Some financials, especially on the private sector banking side, are coming into the value zone now and could present good buying opportunities over the next few weeks. Among largecaps, L&T, Mahindra & Mahindra, Axis Bank and ICICI Bank should be on the watchlist if the market falls 10-15%,” says Sa…",2
2021-12-22,726.25,734.95,720.05,733.7,9826065,"Zee-Sony deal to be good for Axis Bank, ICICI Bank and SBI also: Sanjiv Bhasin “The deal will also give confidence to foreigners that largecap people are looking at investing in India in a very big way.” IIT-Kanpur campus placement fetches 49 offers above Rs 1 crore so far The top recruiters are Axtria, EXL, Graviton, Goldman Sachs, ICICI Bank, Intel, Microsoft, OLA, Rubrik, Samsung, Quadeye, Uber, Tiger Analytics, among others Sensex, Nifty likely to open higher amid positive global cues Benchmark indices rebounded on Tuesday after a two-day selloff, tracking gains in index majors Reliance Industries, ICICI Bank and HDFC Bank amid a positive trend in other Asian markets.",3
2021-12-23,739.05,739.5,727.95,728.8,9973952,"Sensex Rises Over 300 Points, Nifty Reclaims 17,000 Led By Infosys, HDFC Infosys, HDFC, ITC, Bajaj Finance, Reliance Industries and ICICI Bank were among the top movers in the Sensex. Investors get richer by Rs 3 lakh cr as markets return after heavy selloff Tata Steel was the biggest gainer in the Sensex pack, jumping 3.63 per cent, followed by Axis Bank, ICICI Bank and Kotak Bank.",2
2021-12-24,733.9,733.9,719.6,728.0,8783594,"ICICI Bank revises Fixed Deposit interest rates effective today, 24 December 2021 --Check new rate table here Check out these tables for renewed interest rates on Domestic, NRO & NRE deposits. Multibagger Stocks 2021: Up to 2,750% return! 221 smallcaps doubled money. Check full list Shares of ad-tech company Brightcom Group, with clients such as Airtel, British Airways, Coca-Cola, Hyundai Motors and ICICI Bank, leapt 2,755 per cent to Rs 195.3 from Rs 6.84 at the end of December 2020. ICICI Bank allots over 1.10 lakh equity shares under ESOS; Stock under pressure Recently, the Bank has revised its interest rates on Domestic, NRO & NRE deposits of more than Rs2cr.",3
